vendor_normalized,sum_effective_value
NEAL SUSAN,121000.00
PTC RECRUITING,48165.12
DAVID APLIN ASSOCIATES,38239.20
ONX ENTERPRISE SOLUTIONS,24646.21
BIAPRO INFORMATION SOLUTIONS,18077.74
LES SERVICES SIPD,14400.79
ELLENTON JENNIFER,12000.00
PSYCH HEALTH AND SAFETY CONSULTING,11300.00
FINE LINE SIGNS,10944.05
INFO TECH RESEARCH GROUP,10452.50
ELBY PROFESSIONAL RECRUITMENT,9605.00
IBM CANADA,8011.80
SECURICORE,6404.97
LINKEDIN IRELAND UNLIMITED COMPANY,4750.00
CANON,3188.90
AITCHISON LISA,750.00
