vendor_normalized,sum_effective_value
EXCEL HUMAN RESOURCES,144129.6
QUINTET CONSULTING CORPORATION,100900
DELTA MEDIA,60847.5
NATIONAL PUBLIC RELATIONS,38692.5
ELLEN FRY,24860
GELDER GINGRAS & ASSOCIATES,24150
HAWORTH,22489.44
KABOOM COMMUNICATION DESIGN,16674
DAVID M PACIOCCO,15120
LOWE-MARTIN COMPANY,12586.35
ST-JOSEPH PRINT GROUP,12019.1
GALBRAITH COMMUNICATIONS,12003.43
RANDSTAD,11775.83
THE ASSOCIATES GROUP OF COMPANIES,11708.24
