vendor_normalized,sum_effective_value
AUGUSTE SOLUTIONS AND ASSOCIATES,179854
STRATOS,49550.5
XEROX,38751.8220000001
ERNST & YOUNG,32642.875
AIR NUNAVUT,32458.69
DAVID SWAYZE & ASSOCIATES,24860
PIRURVIK CENTRE,23100
TITTAQ OFFICE SUPPLIES,21182.84
SUMMIT AIR CHARTERS,17764.74
ADVANCED BUSINESS INTERIORS,17507
ATIIGO MEDIA,15074.22
ASOKAN BUSINESS INTERIORS,13416
WILMAN JENNIFER,11211.25
PERFORMANCE MANAGEMENT CONSULTANTS,11070
