vendor_normalized,sum_effective_value
CANADIAN CORPS OF COMMISSIONAIRES,105089
NISHA TECHONOLOGIES,98400
NORTHERN MICRO,96086
DELL COMPUTER CORPORATION,60233
CLARK SOLUTIONS,46249.69
CANON,44161
STEVEN C GAON,24973
UNIVERSITE SAINTE ANNE,24854
CINDY CLEGG COMMUNICATIONS,24192
BURKE CADER MEDIA STRATEGIES,21357
MICROTECH SUPPLY & SERVICES,17149
QMR,14599
IMP GROUP,14147
ACL SERVICES,13125
HYPERTEC,12084
